condition,reward,response_index,old_top10_count,new_top10_count,label_overlap_count,label_overlap_fraction_of_old,label_overlap
baseline,100,12,10,10,0,0.0,
baseline,100,13,10,10,0,0.0,
baseline,100,14,10,10,0,0.0,
baseline,100,15,10,10,0,0.0,
baseline,100,16,10,10,0,0.0,
baseline,100,17,10,10,0,0.0,
baseline,100,18,10,10,0,0.0,
baseline,100,19,10,10,0,0.0,
baseline,100,20,10,10,0,0.0,
baseline,100,21,10,10,0,0.0,
baseline,100,22,10,10,0,0.0,
baseline,100,23,10,10,0,0.0,
baseline,100,24,10,10,0,0.0,
baseline,100,25,10,10,0,0.0,
baseline,100,26,10,10,0,0.0,
baseline,100,27,10,10,0,0.0,
baseline,100,28,10,10,0,0.0,
baseline,100,29,10,10,0,0.0,
baseline,100,30,10,10,0,0.0,
baseline,100,31,10,10,0,0.0,
baseline,100,32,10,10,0,0.0,
baseline,100,33,10,10,0,0.0,
baseline,100,34,10,10,0,0.0,
baseline,100,35,10,10,0,0.0,
baseline,100,36,10,10,0,0.0,
baseline,100,37,10,10,0,0.0,
baseline,100,38,10,10,0,0.0,
baseline,100,39,10,10,0,0.0,
baseline,100,40,10,10,0,0.0,
baseline,105,1,10,10,0,0.0,
baseline,105,2,10,10,0,0.0,
baseline,105,3,10,10,0,0.0,
baseline,105,4,10,10,0,0.0,
baseline,105,5,10,10,0,0.0,
baseline,105,6,10,10,0,0.0,
baseline,105,7,10,10,0,0.0,
baseline,105,8,10,10,0,0.0,
baseline,105,9,10,10,0,0.0,
baseline,105,10,10,10,0,0.0,
baseline,105,11,10,10,0,0.0,
baseline,105,12,10,10,0,0.0,
baseline,105,13,10,10,0,0.0,
baseline,105,14,10,10,0,0.0,
baseline,105,15,10,10,0,0.0,
baseline,105,16,10,10,0,0.0,
baseline,105,17,10,10,0,0.0,
baseline,105,18,10,10,0,0.0,
baseline,105,19,10,10,0,0.0,
baseline,105,20,10,10,0,0.0,
baseline,105,21,10,10,0,0.0,
baseline,105,22,10,10,0,0.0,
baseline,105,23,10,10,0,0.0,
baseline,105,24,10,10,0,0.0,
baseline,105,25,10,10,0,0.0,
baseline,105,26,10,10,0,0.0,
baseline,105,27,10,10,0,0.0,
baseline,105,28,10,10,0,0.0,
baseline,105,29,10,10,0,0.0,
baseline,105,30,10,10,0,0.0,
baseline,105,31,10,10,0,0.0,
baseline,105,32,10,10,0,0.0,
baseline,105,33,10,10,0,0.0,
baseline,105,34,10,10,0,0.0,
baseline,105,35,10,10,0,0.0,
baseline,105,36,10,10,0,0.0,
baseline,105,37,10,10,0,0.0,
baseline,105,38,10,10,0,0.0,
baseline,105,39,10,10,0,0.0,
baseline,105,40,10,10,0,0.0,
baseline,110,1,10,10,0,0.0,
baseline,110,2,10,10,0,0.0,
baseline,110,3,10,10,0,0.0,
baseline,110,4,10,10,0,0.0,
baseline,110,5,10,10,0,0.0,
baseline,110,6,10,10,0,0.0,
baseline,110,7,10,10,0,0.0,
baseline,110,8,10,10,0,0.0,
baseline,110,9,10,10,0,0.0,
baseline,110,10,10,10,0,0.0,
baseline,110,11,10,10,0,0.0,
baseline,110,12,10,10,0,0.0,
baseline,110,13,10,10,0,0.0,
baseline,110,14,10,10,0,0.0,
baseline,110,15,10,10,0,0.0,
baseline,110,16,10,10,0,0.0,
baseline,110,17,10,10,0,0.0,
baseline,110,18,10,10,0,0.0,
baseline,110,19,10,10,0,0.0,
baseline,110,20,10,10,0,0.0,
baseline,110,21,10,10,0,0.0,
baseline,110,22,10,10,0,0.0,
baseline,110,23,10,10,0,0.0,
baseline,110,24,10,10,0,0.0,
baseline,110,25,10,10,0,0.0,
baseline,110,26,10,10,0,0.0,
baseline,110,27,10,10,0,0.0,
baseline,110,28,10,10,0,0.0,
baseline,110,29,10,10,0,0.0,
baseline,110,30,10,10,0,0.0,
baseline,110,31,10,10,0,0.0,
baseline,110,32,10,10,0,0.0,
baseline,110,33,10,10,0,0.0,
baseline,110,34,10,10,0,0.0,
baseline,110,35,10,10,0,0.0,
baseline,110,36,10,10,0,0.0,
baseline,110,37,10,10,0,0.0,
baseline,110,38,10,10,0,0.0,
baseline,110,39,10,10,0,0.0,
baseline,110,40,10,10,0,0.0,
baseline,115,1,10,10,0,0.0,
baseline,115,2,10,10,0,0.0,
baseline,115,3,10,10,0,0.0,
baseline,115,4,10,10,0,0.0,
baseline,115,5,10,10,0,0.0,
baseline,115,6,10,10,0,0.0,
baseline,115,7,10,10,0,0.0,
baseline,115,8,10,10,0,0.0,
baseline,115,9,10,10,0,0.0,
baseline,115,10,10,10,0,0.0,
baseline,115,11,10,10,0,0.0,
baseline,115,12,10,10,0,0.0,
baseline,115,13,10,10,0,0.0,
baseline,115,14,10,10,0,0.0,
baseline,115,15,10,10,0,0.0,
baseline,115,16,10,10,0,0.0,
baseline,115,17,10,10,0,0.0,
baseline,115,18,10,10,0,0.0,
baseline,115,19,10,10,0,0.0,
baseline,115,20,10,10,0,0.0,
baseline,115,21,10,10,0,0.0,
baseline,115,22,10,10,0,0.0,
baseline,115,23,10,10,0,0.0,
baseline,115,24,10,10,0,0.0,
baseline,115,25,10,10,0,0.0,
baseline,115,26,10,10,0,0.0,
baseline,115,27,10,10,0,0.0,
baseline,115,28,10,10,0,0.0,
baseline,115,29,10,10,0,0.0,
baseline,115,30,10,10,0,0.0,
baseline,115,31,10,10,0,0.0,
baseline,115,32,10,10,0,0.0,
baseline,115,33,10,10,0,0.0,
baseline,115,34,10,10,0,0.0,
baseline,115,35,10,10,0,0.0,
baseline,115,36,10,10,0,0.0,
baseline,115,37,10,10,0,0.0,
baseline,115,38,10,10,0,0.0,
baseline,115,39,10,10,0,0.0,
baseline,115,40,10,10,0,0.0,
baseline,120,1,10,10,0,0.0,
baseline,120,2,10,10,0,0.0,
baseline,120,3,10,10,0,0.0,
baseline,120,4,10,10,0,0.0,
baseline,120,5,10,10,0,0.0,
baseline,120,6,10,10,0,0.0,
baseline,120,7,10,10,0,0.0,
baseline,120,8,10,10,0,0.0,
baseline,120,9,10,10,0,0.0,
baseline,120,10,10,10,0,0.0,
baseline,120,11,10,10,0,0.0,
baseline,120,12,10,10,0,0.0,
baseline,120,13,10,10,0,0.0,
baseline,120,14,10,10,0,0.0,
baseline,120,15,10,10,0,0.0,
baseline,120,16,10,10,0,0.0,
baseline,120,17,10,10,0,0.0,
baseline,120,18,10,10,0,0.0,
baseline,120,19,10,10,0,0.0,
baseline,120,20,10,10,0,0.0,
baseline,120,21,10,10,0,0.0,
baseline,120,22,10,10,0,0.0,
baseline,120,23,10,10,0,0.0,
baseline,120,24,10,10,0,0.0,
baseline,120,25,10,10,0,0.0,
baseline,120,26,10,10,0,0.0,
baseline,120,27,10,10,0,0.0,
baseline,120,28,10,10,0,0.0,
baseline,120,29,10,10,0,0.0,
baseline,120,30,10,10,0,0.0,
baseline,120,31,10,10,0,0.0,
baseline,120,32,10,10,0,0.0,
baseline,120,33,10,10,0,0.0,
baseline,120,34,10,10,0,0.0,
baseline,120,35,10,10,0,0.0,
baseline,120,36,10,10,0,0.0,
baseline,120,37,10,10,0,0.0,
baseline,120,38,10,10,0,0.0,
baseline,120,39,10,10,0,0.0,
baseline,120,40,10,10,0,0.0,
baseline,125,1,10,10,0,0.0,
baseline,125,2,10,10,0,0.0,
baseline,125,3,10,10,0,0.0,
baseline,125,4,10,10,0,0.0,
baseline,125,5,10,10,0,0.0,
baseline,125,6,10,10,0,0.0,
baseline,125,7,10,10,0,0.0,
baseline,125,8,10,10,0,0.0,
baseline,125,9,10,10,0,0.0,
baseline,125,10,10,10,0,0.0,
baseline,125,11,10,10,0,0.0,
baseline,125,12,10,10,0,0.0,
baseline,125,13,10,10,0,0.0,
baseline,125,14,10,10,0,0.0,
baseline,125,15,10,10,0,0.0,
baseline,125,16,10,10,0,0.0,
baseline,125,17,10,10,0,0.0,
baseline,125,18,10,10,0,0.0,
baseline,125,19,10,10,0,0.0,
baseline,125,20,10,10,0,0.0,
baseline,125,21,10,10,0,0.0,
baseline,125,22,10,10,0,0.0,
baseline,125,23,10,10,0,0.0,
baseline,125,24,10,10,0,0.0,
baseline,125,25,10,10,0,0.0,
baseline,125,26,10,10,0,0.0,
baseline,125,27,10,10,0,0.0,
baseline,125,28,10,10,0,0.0,
baseline,125,29,10,10,0,0.0,
baseline,125,30,10,10,0,0.0,
baseline,125,31,10,10,0,0.0,
baseline,125,32,10,10,0,0.0,
baseline,125,33,10,10,0,0.0,
baseline,125,34,10,10,0,0.0,
baseline,125,35,10,10,0,0.0,
baseline,125,36,10,10,0,0.0,
baseline,125,37,10,10,0,0.0,
baseline,125,38,10,10,0,0.0,
baseline,125,39,10,10,0,0.0,
baseline,125,40,10,10,0,0.0,
baseline,130,1,10,10,0,0.0,
baseline,130,2,10,10,0,0.0,
baseline,130,3,10,10,0,0.0,
baseline,130,4,10,10,0,0.0,
baseline,130,5,10,10,0,0.0,
baseline,130,6,10,10,0,0.0,
baseline,130,7,10,10,0,0.0,
baseline,130,8,10,10,0,0.0,
baseline,130,9,10,10,0,0.0,
baseline,130,10,10,10,0,0.0,
baseline,130,11,10,10,0,0.0,
baseline,130,12,10,10,0,0.0,
baseline,130,13,10,10,0,0.0,
baseline,130,14,10,10,0,0.0,
baseline,130,15,10,10,0,0.0,
baseline,130,16,10,10,0,0.0,
baseline,130,17,10,10,0,0.0,
baseline,130,18,10,10,0,0.0,
baseline,130,19,10,10,0,0.0,
baseline,130,20,10,10,0,0.0,
baseline,130,21,10,10,0,0.0,
baseline,130,22,10,10,0,0.0,
baseline,130,23,10,10,0,0.0,
baseline,130,24,10,10,0,0.0,
baseline,130,25,10,10,0,0.0,
baseline,130,26,10,10,0,0.0,
baseline,130,27,10,10,0,0.0,
baseline,130,28,10,10,0,0.0,
baseline,130,29,10,10,0,0.0,
baseline,130,30,10,10,0,0.0,
baseline,130,31,10,10,0,0.0,
baseline,130,32,10,10,0,0.0,
baseline,130,33,10,10,0,0.0,
baseline,130,34,10,10,0,0.0,
baseline,130,35,10,10,0,0.0,
baseline,130,36,10,10,0,0.0,
baseline,130,37,10,10,0,0.0,
baseline,130,38,10,10,0,0.0,
baseline,130,39,10,10,0,0.0,
baseline,130,40,10,10,0,0.0,
baseline,135,1,10,10,0,0.0,
baseline,135,2,10,10,0,0.0,
baseline,135,3,10,10,0,0.0,
baseline,135,4,10,10,0,0.0,
baseline,135,5,10,10,0,0.0,
baseline,135,6,10,10,0,0.0,
baseline,135,7,10,10,0,0.0,
baseline,135,8,10,10,0,0.0,
baseline,135,9,10,10,0,0.0,
baseline,135,10,10,10,0,0.0,
baseline,135,11,10,10,0,0.0,
baseline,135,12,10,10,0,0.0,
baseline,135,13,10,10,0,0.0,
baseline,135,14,10,10,0,0.0,
baseline,135,15,10,10,0,0.0,
baseline,135,16,10,10,0,0.0,
baseline,135,17,10,10,0,0.0,
baseline,135,18,10,10,0,0.0,
baseline,135,19,10,10,0,0.0,
baseline,135,20,10,10,0,0.0,
baseline,135,21,10,10,0,0.0,
baseline,135,22,10,10,0,0.0,
baseline,135,23,10,10,0,0.0,
baseline,135,24,10,10,0,0.0,
baseline,135,25,10,10,0,0.0,
baseline,135,26,10,10,0,0.0,
baseline,135,27,10,10,0,0.0,
baseline,135,28,10,10,0,0.0,
baseline,135,29,10,10,0,0.0,
baseline,135,30,10,10,0,0.0,
baseline,135,31,10,10,0,0.0,
baseline,135,32,10,10,0,0.0,
baseline,135,33,10,10,0,0.0,
baseline,135,34,10,10,0,0.0,
baseline,135,35,10,10,0,0.0,
baseline,135,36,10,10,0,0.0,
baseline,135,37,10,10,0,0.0,
baseline,135,38,10,10,0,0.0,
baseline,135,39,10,10,0,0.0,
baseline,135,40,10,10,0,0.0,
baseline,140,1,10,10,0,0.0,
baseline,140,2,10,10,0,0.0,
baseline,140,3,10,10,0,0.0,
baseline,140,4,10,10,0,0.0,
baseline,140,5,10,10,0,0.0,
baseline,140,6,10,10,0,0.0,
baseline,140,7,10,10,0,0.0,
baseline,140,8,10,10,0,0.0,
baseline,140,9,10,10,0,0.0,
baseline,140,10,10,10,0,0.0,
baseline,140,11,10,10,0,0.0,
baseline,140,12,10,10,0,0.0,
baseline,140,13,10,10,0,0.0,
baseline,140,14,10,10,0,0.0,
baseline,140,15,10,10,0,0.0,
baseline,140,16,10,10,0,0.0,
baseline,140,17,10,10,0,0.0,
baseline,140,18,10,10,0,0.0,
baseline,140,19,10,10,0,0.0,
baseline,140,20,10,10,0,0.0,
baseline,140,21,10,10,0,0.0,
baseline,140,22,10,10,0,0.0,
baseline,140,23,10,10,0,0.0,
baseline,140,24,10,10,0,0.0,
baseline,140,25,10,10,0,0.0,
baseline,140,26,10,10,0,0.0,
baseline,140,27,10,10,0,0.0,
baseline,140,28,10,10,0,0.0,
baseline,140,29,10,10,0,0.0,
baseline,140,30,10,10,0,0.0,
baseline,140,31,10,10,0,0.0,
baseline,140,32,10,10,0,0.0,
baseline,140,33,10,10,0,0.0,
baseline,140,34,10,10,0,0.0,
baseline,140,35,10,10,0,0.0,
baseline,140,36,10,10,0,0.0,
baseline,140,37,10,10,0,0.0,
baseline,140,38,10,10,0,0.0,
baseline,140,39,10,10,0,0.0,
baseline,140,40,10,10,0,0.0,
baseline,145,1,10,10,0,0.0,
baseline,145,2,10,10,0,0.0,
baseline,145,3,10,10,0,0.0,
baseline,145,4,10,10,0,0.0,
baseline,145,5,10,10,0,0.0,
baseline,145,6,10,10,0,0.0,
baseline,145,7,10,10,0,0.0,
baseline,145,8,10,10,0,0.0,
baseline,145,9,10,10,0,0.0,
baseline,145,10,10,10,0,0.0,
baseline,145,11,10,10,0,0.0,
baseline,145,12,10,10,0,0.0,
baseline,145,13,10,10,0,0.0,
baseline,145,14,10,10,0,0.0,
baseline,145,15,10,10,0,0.0,
baseline,145,16,10,10,0,0.0,
baseline,145,17,10,10,0,0.0,
baseline,145,18,10,10,0,0.0,
baseline,145,19,10,10,0,0.0,
baseline,145,20,10,10,0,0.0,
baseline,145,21,10,10,0,0.0,
baseline,145,22,10,10,0,0.0,
baseline,145,23,10,10,0,0.0,
baseline,145,24,10,10,0,0.0,
baseline,145,25,10,10,0,0.0,
baseline,145,26,10,10,0,0.0,
baseline,145,27,10,10,0,0.0,
baseline,145,28,10,10,0,0.0,
baseline,145,29,10,10,0,0.0,
baseline,145,30,10,10,0,0.0,
baseline,145,31,10,10,0,0.0,
baseline,145,32,10,10,0,0.0,
baseline,145,33,10,10,0,0.0,
baseline,145,34,10,10,0,0.0,
baseline,145,35,10,10,0,0.0,
baseline,145,36,10,10,0,0.0,
baseline,145,37,10,10,0,0.0,
baseline,145,38,10,10,0,0.0,
baseline,145,39,10,10,0,0.0,
baseline,145,40,10,10,0,0.0,
baseline,150,1,10,10,0,0.0,
baseline,150,2,10,10,0,0.0,
baseline,150,3,10,10,0,0.0,
baseline,150,4,10,10,0,0.0,
baseline,150,5,10,10,0,0.0,
baseline,150,6,10,10,0,0.0,
baseline,150,7,10,10,0,0.0,
baseline,150,8,10,10,0,0.0,
baseline,150,9,10,10,0,0.0,
baseline,150,10,10,10,0,0.0,
baseline,150,11,10,10,0,0.0,
baseline,150,12,10,10,0,0.0,
baseline,150,13,10,10,0,0.0,
baseline,150,14,10,10,0,0.0,
baseline,150,15,10,10,0,0.0,
baseline,150,16,10,10,0,0.0,
baseline,150,17,10,10,0,0.0,
baseline,150,18,10,10,0,0.0,
baseline,150,19,10,10,0,0.0,
baseline,150,20,10,10,0,0.0,
baseline,150,21,10,10,0,0.0,
baseline,150,22,10,10,0,0.0,
baseline,150,23,10,10,0,0.0,
baseline,150,24,10,10,0,0.0,
baseline,150,25,10,10,0,0.0,
baseline,150,26,10,10,0,0.0,
baseline,150,27,10,10,0,0.0,
baseline,150,28,10,10,0,0.0,
baseline,150,29,10,10,0,0.0,
baseline,150,30,10,10,0,0.0,
baseline,150,31,10,10,0,0.0,
baseline,150,32,10,10,0,0.0,
baseline,150,33,10,10,0,0.0,
baseline,150,34,10,10,0,0.0,
baseline,150,35,10,10,0,0.0,
baseline,150,36,10,10,0,0.0,
baseline,150,37,10,10,0,0.0,
baseline,150,38,10,10,0,0.0,
baseline,150,39,10,10,0,0.0,
baseline,150,40,10,10,0,0.0,
baseline,155,1,10,10,0,0.0,
baseline,155,2,10,10,0,0.0,
baseline,155,3,10,10,0,0.0,
baseline,155,4,10,10,0,0.0,
baseline,155,5,10,10,0,0.0,
baseline,155,6,10,10,0,0.0,
baseline,155,7,10,10,0,0.0,
baseline,155,8,10,10,0,0.0,
baseline,155,9,10,10,0,0.0,
baseline,155,10,10,10,0,0.0,
baseline,155,11,10,10,0,0.0,
baseline,155,12,10,10,0,0.0,
baseline,155,13,10,10,0,0.0,
baseline,155,14,10,10,0,0.0,
baseline,155,15,10,10,0,0.0,
baseline,155,16,10,10,0,0.0,
baseline,155,17,10,10,0,0.0,
baseline,155,18,10,10,0,0.0,
baseline,155,19,10,10,0,0.0,
baseline,155,20,10,10,0,0.0,
baseline,155,21,10,10,0,0.0,
baseline,155,22,10,10,0,0.0,
baseline,155,23,10,10,0,0.0,
baseline,155,24,10,10,0,0.0,
baseline,155,25,10,10,0,0.0,
baseline,155,26,10,10,0,0.0,
baseline,155,27,10,10,0,0.0,
baseline,155,28,10,10,0,0.0,
baseline,155,29,10,10,0,0.0,
baseline,155,30,10,10,0,0.0,
baseline,155,31,10,10,0,0.0,
baseline,155,32,10,10,0,0.0,
baseline,155,33,10,10,0,0.0,
baseline,155,34,10,10,0,0.0,
baseline,155,35,10,10,0,0.0,
baseline,155,36,10,10,0,0.0,
baseline,155,37,10,10,0,0.0,
baseline,155,38,10,10,0,0.0,
baseline,155,39,10,10,0,0.0,
baseline,155,40,10,10,0,0.0,
baseline,160,1,10,10,0,0.0,
baseline,160,2,10,10,0,0.0,
baseline,160,3,10,10,0,0.0,
baseline,160,4,10,10,0,0.0,
baseline,160,5,10,10,0,0.0,
baseline,160,6,10,10,0,0.0,
baseline,160,7,10,10,0,0.0,
baseline,160,8,10,10,0,0.0,
baseline,160,9,10,10,0,0.0,
baseline,160,10,10,10,0,0.0,
baseline,160,11,10,10,0,0.0,
baseline,160,12,10,10,0,0.0,
baseline,160,13,10,10,0,0.0,
baseline,160,14,10,10,0,0.0,
baseline,160,15,10,10,0,0.0,
baseline,160,16,10,10,0,0.0,
baseline,160,17,10,10,0,0.0,
baseline,160,18,10,10,0,0.0,
baseline,160,19,10,10,0,0.0,
baseline,160,20,10,10,0,0.0,
baseline,160,21,10,10,0,0.0,
baseline,160,22,10,10,0,0.0,
baseline,160,23,10,10,0,0.0,
baseline,160,24,10,10,0,0.0,
baseline,160,25,10,10,0,0.0,
baseline,160,26,10,10,0,0.0,
baseline,160,27,10,10,0,0.0,
baseline,160,28,10,10,0,0.0,
baseline,160,29,10,10,0,0.0,
baseline,160,30,10,10,0,0.0,
baseline,160,31,10,10,0,0.0,
baseline,160,32,10,10,0,0.0,
baseline,160,33,10,10,0,0.0,
baseline,160,34,10,10,0,0.0,
baseline,160,35,10,10,0,0.0,
baseline,160,36,10,10,0,0.0,
baseline,160,37,10,10,0,0.0,
baseline,160,38,10,10,0,0.0,
baseline,160,39,10,10,0,0.0,
baseline,160,40,10,10,0,0.0,
baseline,165,1,10,10,0,0.0,
baseline,165,2,10,10,0,0.0,
baseline,165,3,10,10,0,0.0,
baseline,165,4,10,10,0,0.0,
baseline,165,5,10,10,0,0.0,
baseline,165,6,10,10,0,0.0,
baseline,165,7,10,10,0,0.0,
baseline,165,8,10,10,0,0.0,
baseline,165,9,10,10,0,0.0,
baseline,165,10,10,10,0,0.0,
baseline,165,11,10,10,0,0.0,
baseline,165,12,10,10,0,0.0,
baseline,165,13,10,10,0,0.0,
baseline,165,14,10,10,0,0.0,
baseline,165,15,10,10,0,0.0,
baseline,165,16,10,10,0,0.0,
baseline,165,17,10,10,0,0.0,
baseline,165,18,10,10,0,0.0,
baseline,165,19,10,10,0,0.0,
baseline,165,20,10,10,0,0.0,
baseline,165,21,10,10,0,0.0,
baseline,165,22,10,10,0,0.0,
baseline,165,23,10,10,0,0.0,
baseline,165,24,10,10,0,0.0,
baseline,165,25,10,10,0,0.0,
baseline,165,26,10,10,0,0.0,
baseline,165,27,10,10,0,0.0,
baseline,165,28,10,10,0,0.0,
baseline,165,29,10,10,0,0.0,
baseline,165,30,10,10,0,0.0,
baseline,165,31,10,10,0,0.0,
baseline,165,32,10,10,0,0.0,
baseline,165,33,10,10,0,0.0,
baseline,165,34,10,10,0,0.0,
baseline,165,35,10,10,0,0.0,
baseline,165,36,10,10,0,0.0,
baseline,165,37,10,10,0,0.0,
baseline,165,38,10,10,0,0.0,
baseline,165,39,10,10,0,0.0,
baseline,165,40,10,10,0,0.0,
baseline,170,1,10,10,0,0.0,
baseline,170,2,10,10,0,0.0,
baseline,170,3,10,10,0,0.0,
baseline,170,4,10,10,0,0.0,
baseline,170,5,10,10,0,0.0,
baseline,170,6,10,10,0,0.0,
baseline,170,7,10,10,0,0.0,
baseline,170,8,10,10,0,0.0,
baseline,170,9,10,10,0,0.0,
baseline,170,10,10,10,0,0.0,
baseline,170,11,10,10,0,0.0,
baseline,170,12,10,10,0,0.0,
baseline,170,13,10,10,0,0.0,
baseline,170,14,10,10,0,0.0,
baseline,170,15,10,10,0,0.0,
baseline,170,16,10,10,0,0.0,
baseline,170,17,10,10,0,0.0,
baseline,170,18,10,10,0,0.0,
baseline,170,19,10,10,0,0.0,
baseline,170,20,10,10,0,0.0,
baseline,170,21,10,10,0,0.0,
baseline,170,22,10,10,0,0.0,
baseline,170,23,10,10,0,0.0,
baseline,170,24,10,10,0,0.0,
baseline,170,25,10,10,0,0.0,
baseline,170,26,10,10,0,0.0,
baseline,170,27,10,10,0,0.0,
baseline,170,28,10,10,0,0.0,
baseline,170,29,10,10,0,0.0,
baseline,170,30,10,10,0,0.0,
baseline,170,31,10,10,0,0.0,
baseline,170,32,10,10,0,0.0,
baseline,170,33,10,10,0,0.0,
baseline,170,34,10,10,0,0.0,
baseline,170,35,10,10,0,0.0,
baseline,170,36,10,10,0,0.0,
baseline,170,37,10,10,0,0.0,
baseline,170,38,10,10,0,0.0,
baseline,170,39,10,10,0,0.0,
baseline,170,40,10,10,0,0.0,
baseline,175,1,10,10,0,0.0,
baseline,175,2,10,10,0,0.0,
baseline,175,3,10,10,0,0.0,
baseline,175,4,10,10,0,0.0,
baseline,175,5,10,10,0,0.0,
baseline,175,6,10,10,0,0.0,
baseline,175,7,10,10,0,0.0,
baseline,175,8,10,10,0,0.0,
baseline,175,9,10,10,0,0.0,
baseline,175,10,10,10,0,0.0,
baseline,175,11,10,10,0,0.0,
baseline,175,12,10,10,0,0.0,
baseline,175,13,10,10,0,0.0,
baseline,175,14,10,10,0,0.0,
baseline,175,15,10,10,0,0.0,
baseline,175,16,10,10,0,0.0,
baseline,175,17,10,10,0,0.0,
baseline,175,18,10,10,0,0.0,
baseline,175,19,10,10,0,0.0,
baseline,175,20,10,10,0,0.0,
baseline,175,21,10,10,0,0.0,
baseline,175,22,10,10,0,0.0,
baseline,175,23,10,10,0,0.0,
baseline,175,24,10,10,0,0.0,
baseline,175,25,10,10,0,0.0,
baseline,175,26,10,10,0,0.0,
baseline,175,27,10,10,0,0.0,
baseline,175,28,10,10,0,0.0,
baseline,175,29,10,10,0,0.0,
baseline,175,30,10,10,0,0.0,
baseline,175,31,10,10,0,0.0,
baseline,175,32,10,10,0,0.0,
baseline,175,33,10,10,0,0.0,
baseline,175,34,10,10,0,0.0,
baseline,175,35,10,10,0,0.0,
baseline,175,36,10,10,0,0.0,
baseline,175,37,10,10,0,0.0,
baseline,175,38,10,10,0,0.0,
baseline,175,39,10,10,0,0.0,
baseline,175,40,10,10,0,0.0,
baseline,180,1,10,10,0,0.0,
baseline,180,2,10,10,0,0.0,
baseline,180,3,10,10,0,0.0,
baseline,180,4,10,10,0,0.0,
baseline,180,5,10,10,0,0.0,
baseline,180,6,10,10,0,0.0,
baseline,180,7,10,10,0,0.0,
baseline,180,8,10,10,0,0.0,
baseline,180,9,10,10,0,0.0,
baseline,180,10,10,10,0,0.0,
baseline,180,11,10,10,0,0.0,
baseline,180,12,10,10,0,0.0,
baseline,180,13,10,10,0,0.0,
baseline,180,14,10,10,0,0.0,
baseline,180,15,10,10,0,0.0,
baseline,180,16,10,10,0,0.0,
baseline,180,17,10,10,0,0.0,
baseline,180,18,10,10,0,0.0,
baseline,180,19,10,10,0,0.0,
baseline,180,20,10,10,0,0.0,
baseline,180,21,10,10,0,0.0,
baseline,180,22,10,10,0,0.0,
baseline,180,23,10,10,0,0.0,
baseline,180,24,10,10,0,0.0,
baseline,180,25,10,10,0,0.0,
baseline,180,26,10,10,0,0.0,
baseline,180,27,10,10,0,0.0,
baseline,180,28,10,10,0,0.0,
baseline,180,29,10,10,0,0.0,
baseline,180,30,10,10,0,0.0,
baseline,180,31,10,10,0,0.0,
baseline,180,32,10,10,0,0.0,
baseline,180,33,10,10,0,0.0,
baseline,180,34,10,10,0,0.0,
baseline,180,35,10,10,0,0.0,
baseline,180,36,10,10,0,0.0,
baseline,180,37,10,10,0,0.0,
baseline,180,38,10,10,0,0.0,
baseline,180,39,10,10,0,0.0,
baseline,180,40,10,10,0,0.0,
slightly_prompting,10,1,10,10,0,0.0,
slightly_prompting,10,2,10,10,0,0.0,
slightly_prompting,10,3,10,10,0,0.0,
slightly_prompting,10,4,10,10,0,0.0,
slightly_prompting,10,5,10,10,0,0.0,
slightly_prompting,10,6,10,10,0,0.0,
slightly_prompting,10,7,10,10,0,0.0,
slightly_prompting,10,8,10,10,0,0.0,
slightly_prompting,10,9,10,10,0,0.0,
slightly_prompting,10,10,10,10,0,0.0,
slightly_prompting,10,11,10,10,0,0.0,
slightly_prompting,10,12,10,10,0,0.0,
slightly_prompting,10,13,10,10,0,0.0,
slightly_prompting,10,14,10,10,0,0.0,
slightly_prompting,10,15,10,10,0,0.0,
slightly_prompting,10,16,10,10,0,0.0,
slightly_prompting,10,17,10,10,0,0.0,
slightly_prompting,10,18,10,10,0,0.0,
slightly_prompting,10,19,10,10,0,0.0,
slightly_prompting,10,20,10,10,0,0.0,
slightly_prompting,10,21,10,10,0,0.0,
slightly_prompting,10,22,10,10,0,0.0,
slightly_prompting,10,23,10,10,0,0.0,
slightly_prompting,10,24,10,10,0,0.0,
slightly_prompting,10,25,10,10,0,0.0,
slightly_prompting,10,26,10,10,0,0.0,
slightly_prompting,10,27,10,10,0,0.0,
slightly_prompting,10,28,10,10,0,0.0,
slightly_prompting,10,29,10,10,0,0.0,
slightly_prompting,10,30,10,10,0,0.0,
slightly_prompting,10,31,10,10,0,0.0,
slightly_prompting,10,32,10,10,0,0.0,
slightly_prompting,10,33,10,10,0,0.0,
slightly_prompting,10,34,10,10,0,0.0,
slightly_prompting,10,35,10,10,0,0.0,
slightly_prompting,10,36,10,10,0,0.0,
slightly_prompting,10,37,10,10,0,0.0,
slightly_prompting,10,38,10,10,0,0.0,
slightly_prompting,10,39,10,10,0,0.0,
slightly_prompting,10,40,10,10,0,0.0,
slightly_prompting,15,1,10,10,0,0.0,
slightly_prompting,15,2,10,10,0,0.0,
slightly_prompting,15,3,10,10,0,0.0,
slightly_prompting,15,4,10,10,0,0.0,
slightly_prompting,15,5,10,10,0,0.0,
slightly_prompting,15,6,10,10,0,0.0,
slightly_prompting,15,7,10,10,0,0.0,
slightly_prompting,15,8,10,10,0,0.0,
slightly_prompting,15,9,10,10,0,0.0,
slightly_prompting,15,10,10,10,0,0.0,
slightly_prompting,15,11,10,10,0,0.0,
slightly_prompting,15,12,10,10,0,0.0,
slightly_prompting,15,13,10,10,0,0.0,
