record_type,mapping_status,old_goodfire_label,feature_index,evidence_method,source_root,source_file,paper_label_count_in_file,paper_labels_sample
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250925_092653/safe_risky_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_baseline_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_prompting_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_173743/safe_risky_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20250926_180550/safe_risky_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_160519/safe_risky_lite_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_160519/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_35.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_40.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_45.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_50.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_55.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_60.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_65.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_70.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_75.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_80.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_85.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_90.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_lite_steering_95.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_10.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_100.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_105.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_110.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_115.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_120.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_125.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_130.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_135.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_140.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_145.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_15.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_150.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_155.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_160.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_165.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_170.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_175.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_180.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_20.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_25.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_30.csv,,
exact_mapping_evidence,exact_feature_index_match,Executing potentially risky operations that require caution,4237,csv_model_controller,edsl,edsl/mech_interp_games/safe_risky_choice/results_20251008_164651/safe_risky_steering_35.csv,,
