task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
detailed_ways_to_use_a_brick,high_temperature,51884,49.625,14.50290919091752,40,40,from virtual to detect providing support
detailed_ways_to_use_a_brick,high_temperature,48239,48.575,6.024481305473484,40,40,"JavaScript, VB.NET, HTML, CSS"
detailed_ways_to_use_a_brick,high_temperature,32912,47.8,32.000937486267496,40,40,Indian cities and names
detailed_ways_to_use_a_brick,high_temperature,990,47.25,7.8254392847941885,40,40,dirt roads and paths
detailed_ways_to_use_a_brick,high_temperature,61325,46.325,7.935324505021812,40,40,building structures and infrastructure
detailed_ways_to_use_a_brick,high_temperature,17735,46.075,12.048625440273238,40,40,holding and restraining
detailed_ways_to_use_a_brick,high_temperature,35484,46.075,8.063459245261916,40,40,bobinas transformador gerador
detailed_ways_to_use_a_brick,high_temperature,58625,45.875,10.637639540800402,40,40,holding or storing items
detailed_ways_to_use_a_brick,high_temperature,29215,45.85,20.740720816789366,40,40,Americans sell digital products
detailed_ways_to_use_a_brick,high_temperature,32453,45.475,7.612448686198164,40,40,actions after 'to'
detailed_ways_to_use_a_brick,high_temperature,38885,45.4,4.454211490264034,40,40,objects and weapons
detailed_ways_to_use_a_brick,high_temperature,38433,45.2,9.468896451012633,40,40,state or position
detailed_ways_to_use_a_brick,high_temperature,17837,44.75,5.969715236089578,40,40,"activities, decisions, sales"
detailed_ways_to_use_a_brick,high_temperature,40737,44.45,12.19620842721212,40,40,landing outcomes
detailed_ways_to_use_a_brick,high_temperature,23653,44.075,9.522046786274469,40,40,strive for greatness; established in
detailed_ways_to_use_a_brick,high_temperature,23157,44.0,13.559129765585988,40,40,articles followed by nouns
detailed_ways_to_use_a_brick,high_temperature,37109,43.925,8.280662715024702,40,40,building settlements and cities
detailed_ways_to_use_a_brick,high_temperature,48498,43.7,16.92512924618302,40,40,dirt construction ease
detailed_ways_to_use_a_brick,high_temperature,15715,43.425,12.870290400764091,40,40,but followed by descriptions of state or action
detailed_ways_to_use_a_brick,high_temperature,16730,43.225,7.93248857547238,40,40,support structural components
detailed_ways_to_use_a_brick,high_temperature,60627,42.425,8.434712502510108,40,40,"to specialized, to gain, and its"
detailed_ways_to_use_a_brick,high_temperature,52086,42.4,11.363978176677396,40,40,"how obscure, a type, different things"
detailed_ways_to_use_a_brick,high_temperature,11424,42.075,5.396237114879197,40,40,"packet sent, compression of, sensor behavior"
detailed_ways_to_use_a_brick,high_temperature,55224,41.925,9.63428123940755,40,40,"cut, fold, staple, Crack, Hold, place"
detailed_ways_to_use_a_brick,high_temperature,20060,41.1,8.887631855561976,40,40,cutting metal sheets and pipes
detailed_ways_to_use_a_brick,high_temperature,27313,40.875,11.256525885014431,40,40,object size and shape descriptors
detailed_ways_to_use_a_brick,high_temperature,61654,40.75,15.004582633315731,40,40,use and employment
detailed_ways_to_use_a_brick,high_temperature,2063,40.575,10.428057105712442,40,40,verbs following common pronouns/prepositions
detailed_ways_to_use_a_brick,high_temperature,24875,40.375,7.702880954551999,40,40,build and run applications
detailed_ways_to_use_a_brick,high_temperature,44653,40.3,5.362835071116789,40,40,"disrupt the, for its, is thrown"
detailed_ways_to_use_a_brick,high_temperature,51563,39.95,5.06433608679359,40,40,bromo compounds
detailed_ways_to_use_a_brick,high_temperature,2815,39.85,6.486717197473609,40,40,"used conceptually, like in examples"
detailed_ways_to_use_a_brick,high_temperature,46241,39.675,4.297601075018522,40,40,"EVCS, IT, armrests, doors"
detailed_ways_to_use_a_brick,high_temperature,36184,39.65,7.518477239441518,40,40,new words and concepts
detailed_ways_to_use_a_brick,high_temperature,18816,39.6,7.831985699680504,40,40,building construction materials
detailed_ways_to_use_a_brick,high_temperature,20333,38.625,11.277605020570638,40,40,adding value
detailed_ways_to_use_a_brick,high_temperature,37544,38.55,4.271709259769463,40,40,turkish characters and phrases
detailed_ways_to_use_a_brick,high_temperature,56711,38.225,10.405497345153654,40,40,by walls or fences
detailed_ways_to_use_a_brick,high_temperature,45359,38.2,10.141991914806463,40,40,listing resistances and durability
detailed_ways_to_use_a_brick,high_temperature,30682,38.125,8.975487451943769,40,40,uncontested divorce lawyer
detailed_ways_to_use_a_brick,high_temperature,16987,38.075,7.756892096709849,40,40,their role
detailed_ways_to_use_a_brick,high_temperature,22803,38.075,6.612062839991743,40,40,listing features or components
detailed_ways_to_use_a_brick,high_temperature,37016,38.05,12.463847720507513,40,40,compressive strength of concrete
detailed_ways_to_use_a_brick,high_temperature,52698,37.975,10.204135191185967,40,40,biological and descriptive concepts
detailed_ways_to_use_a_brick,high_temperature,60041,37.85,6.354329232893101,40,40,"surreal, curious, gentle descriptions"
detailed_ways_to_use_a_brick,high_temperature,15356,37.825,3.39033552911799,40,40,vaccine manufacturing in spanish
detailed_ways_to_use_a_brick,high_temperature,7622,37.5,4.183300132670378,40,40,is determined
detailed_ways_to_use_a_brick,high_temperature,41866,37.225,6.2068007056775825,40,40,bonfire and campfire
detailed_ways_to_use_a_brick,high_temperature,11944,37.2,3.6482872693909325,40,40,"blog about, mug with, role of"
detailed_ways_to_use_a_brick,high_temperature,31484,36.975,10.713280309970413,40,40,to contain
detailed_ways_to_use_a_brick,high_temperature,59854,36.85,7.938986081358244,40,40,verb followed by preposition or determiner
detailed_ways_to_use_a_brick,high_temperature,59446,36.575,11.907744328797119,40,40,"side table, desk organiser"
detailed_ways_to_use_a_brick,high_temperature,42780,36.475,4.364558969701272,40,40,can make wonderful
detailed_ways_to_use_a_brick,high_temperature,3317,36.35,8.147238796058456,40,40,choice for businesses
detailed_ways_to_use_a_brick,high_temperature,22170,36.175,7.385416372825582,40,40,common uses and applications
detailed_ways_to_use_a_brick,high_temperature,41644,35.925,9.968418881648194,40,40,"that introduced, which is, can refer"
detailed_ways_to_use_a_brick,high_temperature,25495,35.85,6.174746958378119,40,40,crucial component
detailed_ways_to_use_a_brick,high_temperature,35057,35.35,15.731417609357388,40,40,easy DIY projects
detailed_ways_to_use_a_brick,high_temperature,16842,34.9,16.088505213350306,40,40,code easier to read
detailed_ways_to_use_a_brick,high_temperature,27547,34.325,12.630097980617554,40,40,texto em suas buscas
detailed_ways_to_use_a_brick,high_temperature,11912,33.875,5.2401693674918475,40,40,punctuation followed by introductory phrases
detailed_ways_to_use_a_brick,high_temperature,23957,33.75,9.275640139634564,40,40,dragging on
detailed_ways_to_use_a_brick,high_temperature,23188,33.725,6.6520203697823925,40,40,"not to say, as a, enters"
detailed_ways_to_use_a_brick,high_temperature,1255,33.675,8.382683043035822,40,40,outdoor watering
detailed_ways_to_use_a_brick,high_temperature,28401,33.45,14.769817195889726,40,40,object resting on table
detailed_ways_to_use_a_brick,high_temperature,32306,33.2,5.780138406647358,40,40,feet flat
detailed_ways_to_use_a_brick,high_temperature,23693,33.075,7.607192320429382,40,40,places or things
detailed_ways_to_use_a_brick,high_temperature,51658,33.05,8.720521773380314,40,40,heating element diameter evenly
detailed_ways_to_use_a_brick,high_temperature,30632,33.0,7.224956747275381,40,40,harder and resilient
detailed_ways_to_use_a_brick,high_temperature,64102,32.775,8.676080624337233,40,40,`.` or `il resto`
detailed_ways_to_use_a_brick,high_temperature,58173,32.7,8.843641783790194,40,40,complex precise shapes
detailed_ways_to_use_a_brick,high_temperature,55550,32.7,3.385262175962123,40,40,end of phrases
detailed_ways_to_use_a_brick,high_temperature,22445,32.6,5.6692151132233555,40,40,my/your daily/activity
detailed_ways_to_use_a_brick,high_temperature,4115,32.575,7.067133435842273,40,40,GTX cards or dissolved honey
detailed_ways_to_use_a_brick,high_temperature,53451,32.575,4.560084977278353,40,40,determiner followed by noun/adjective
detailed_ways_to_use_a_brick,high_temperature,2093,32.55,11.755743277224125,40,40,GPS signals
detailed_ways_to_use_a_brick,high_temperature,53363,32.4,4.73708771293081,40,40,Conscious Leadership development domains
detailed_ways_to_use_a_brick,high_temperature,946,32.35,9.480374465178054,40,40,border or outline
detailed_ways_to_use_a_brick,high_temperature,21512,32.35,5.174698058824294,40,40,abstract qualities and states
detailed_ways_to_use_a_brick,high_temperature,44154,32.225,6.5325626671314705,40,40,to use
detailed_ways_to_use_a_brick,high_temperature,51295,32.1,11.341957503006254,40,40,stating conditions under load
detailed_ways_to_use_a_brick,high_temperature,15109,32.05,13.865334471263221,40,40,'re together
detailed_ways_to_use_a_brick,high_temperature,64023,31.85,9.344918405208249,40,40,has two
detailed_ways_to_use_a_brick,high_temperature,5121,31.6,6.37495098020369,40,40,"or opinions, for organizations, other types"
detailed_ways_to_use_a_brick,high_temperature,55115,31.525,5.899099507551983,40,40,JupyterLab using
detailed_ways_to_use_a_brick,high_temperature,34428,31.5,2.949576240750533,40,40,"energy, routes, manager, humidity, sunshine"
detailed_ways_to_use_a_brick,high_temperature,3337,31.425,8.419879749735138,40,40,using heavy weights or TRX
detailed_ways_to_use_a_brick,high_temperature,24454,31.425,5.634214674646315,40,40,ingredient due to
detailed_ways_to_use_a_brick,high_temperature,31297,31.275,8.703411687378697,40,40,floor and office
detailed_ways_to_use_a_brick,high_temperature,4047,31.125,17.319335293249562,40,40,pursuing currently
detailed_ways_to_use_a_brick,high_temperature,11116,31.125,5.491755183909781,40,40,"assistant, format, dictionary"
detailed_ways_to_use_a_brick,high_temperature,49306,31.1,4.397726685459195,40,40,arranged or connected
detailed_ways_to_use_a_brick,high_temperature,35658,31.05,4.55494237065629,40,40,how can assessment data be used
detailed_ways_to_use_a_brick,high_temperature,57292,30.925,5.802531775009935,40,40,good choice or option
detailed_ways_to_use_a_brick,high_temperature,48509,30.7,7.007852738178793,40,40,home repair and gardening
detailed_ways_to_use_a_brick,high_temperature,52758,30.45,6.30852597680314,40,40,provide a complete federal case
detailed_ways_to_use_a_brick,high_temperature,41275,30.4,6.0489668539346475,40,40,objects and instruments
detailed_ways_to_use_a_brick,high_temperature,61605,30.3,5.806031346797908,40,40,"local gardening club, the garden's inhabitants"
detailed_ways_to_use_a_brick,high_temperature,23886,30.3,8.689649014776142,40,40,create a
detailed_ways_to_use_a_brick,high_temperature,43781,30.275,9.425994642476729,40,40,considering stability factors
detailed_ways_to_use_a_brick,high_temperature,37972,30.075,4.617290872362282,40,40,small sticks and wood
detailed_ways_to_use_a_brick,high_temperature,63681,29.925,11.847758226770159,40,40,states and progress
detailed_ways_to_use_a_brick,high_temperature,2294,29.875,9.744710103435608,40,40,make life easier
detailed_ways_to_use_a_brick,high_temperature,16640,29.85,8.377201203265923,40,40,estampas de carros
detailed_ways_to_use_a_brick,high_temperature,39182,29.8,11.93566085309062,40,40,objects and surfaces
detailed_ways_to_use_a_brick,high_temperature,13435,29.775,5.378138618518498,40,40,"products, services, tutorial, probability, Water, around"
detailed_ways_to_use_a_brick,high_temperature,44897,29.725,10.940720954306435,40,40,table with cup or books
detailed_ways_to_use_a_brick,high_temperature,54683,29.525,4.668980081345396,40,40,punctuation or preposition follows
detailed_ways_to_use_a_brick,high_temperature,54241,29.375,11.208674096430853,40,40,common phrase continuations
detailed_ways_to_use_a_brick,high_temperature,37489,29.325,5.989104691020195,40,40,"a disused, an underground, a brick"
detailed_ways_to_use_a_brick,high_temperature,31914,29.125,4.702060718451007,40,40,acts as
detailed_ways_to_use_a_brick,high_temperature,51842,29.05,5.328930474307197,40,40,comfortable material
detailed_ways_to_use_a_brick,high_temperature,36838,29.025,5.972802943342435,40,40,product categories and accessories
detailed_ways_to_use_a_brick,high_temperature,27715,28.925,8.761813453846182,40,40,on the table
detailed_ways_to_use_a_brick,high_temperature,11167,28.85,9.714808284263768,40,40,falling or slipping out
detailed_ways_to_use_a_brick,high_temperature,12986,28.825,7.47959724851546,40,40,"active ingredients, prototypes, e-commerce, neural networks, energy conservation"
detailed_ways_to_use_a_brick,high_temperature,58984,28.575,10.475894949836027,40,40,"a lot of functionality, finishing stroke, sophisticated flavor"
detailed_ways_to_use_a_brick,high_temperature,14424,28.55,5.463286556643351,40,40,certain featuresNAME statementsgenes potentially
detailed_ways_to_use_a_brick,high_temperature,43525,28.5,2.8896366553599817,40,40,"""is called"" followed by quotes"
detailed_ways_to_use_a_brick,high_temperature,21407,28.4,5.535341001239228,40,40,"discipline, dominance, desires, consent"
detailed_ways_to_use_a_brick,high_temperature,52103,27.975,11.769637844895652,40,40,"dependencies, measurement, units"
detailed_ways_to_use_a_brick,high_temperature,47299,27.95,9.082813440779242,40,40,"goal of, score of, wants, refers to, better to, rather than"
detailed_ways_to_use_a_brick,high_temperature,15702,27.925,5.815442803432935,40,40,combine or combination
detailed_ways_to_use_a_brick,high_temperature,17751,27.875,2.8476964374736293,40,40,feet properties and types
detailed_ways_to_use_a_brick,high_temperature,9092,27.8,7.563729238940268,40,40,unique designs
detailed_ways_to_use_a_brick,high_temperature,63396,27.7,3.4727510708370763,40,40,"discovers she, system that"
detailed_ways_to_use_a_brick,high_temperature,8226,27.7,5.030904491242112,40,40,"every like, comment, share"
detailed_ways_to_use_a_brick,high_temperature,22878,27.7,9.27146158919941,40,40,simple and contented life
detailed_ways_to_use_a_brick,high_temperature,7089,27.7,5.613376880274474,40,40,act as or help
detailed_ways_to_use_a_brick,high_temperature,61060,27.625,6.7627194973619895,40,40,receptor and academy
detailed_ways_to_use_a_brick,high_temperature,62831,27.6,7.388504584826345,40,40,wall or walls
detailed_ways_to_use_a_brick,high_temperature,13483,27.6,2.4979991993593385,40,40,"stealth techniques, intense heat, treatment"
detailed_ways_to_use_a_brick,high_temperature,1509,27.325,6.314220062683909,40,40,a followed by descriptive words
detailed_ways_to_use_a_brick,high_temperature,5267,27.275,5.305598458232594,40,40,"videos based onlength, comingdetails?ãģ¾ãģĻãĢĤ(customer? God totape |"
detailed_ways_to_use_a_brick,high_temperature,46271,27.225,5.0074319765724145,40,40,"a motor, a low, are round"
detailed_ways_to_use_a_brick,high_temperature,56349,27.0,7.651797174520503,40,40,sale generating
detailed_ways_to_use_a_brick,high_temperature,130,26.925,4.991930989106314,40,40,ordering or recommending actions
detailed_ways_to_use_a_brick,high_temperature,23170,26.875,8.863372665075076,40,40,red lipstick and curls
detailed_ways_to_use_a_brick,high_temperature,2461,26.85,8.609732864613154,40,40,specific continuations after certain words
detailed_ways_to_use_a_brick,high_temperature,17102,26.85,7.465085398037979,40,40,mass murder
detailed_ways_to_use_a_brick,high_temperature,22770,26.8,4.561797891182811,40,40,"number, software, question, personal, built, innovative, stereotypes, concept, anime, translation, problem"
detailed_ways_to_use_a_brick,high_temperature,1608,26.575,3.6392822094473662,40,40,distinct names or outcomes
detailed_ways_to_use_a_brick,high_temperature,54758,26.575,9.499703942755275,40,40,covering or exposed
detailed_ways_to_use_a_brick,high_temperature,63388,26.525,4.72751255947565,40,40,sp Head
detailed_ways_to_use_a_brick,high_temperature,4740,26.275,6.7785968312033535,40,40,constructive conversations vs toxic masculinity
detailed_ways_to_use_a_brick,high_temperature,57159,26.175,4.300508690841118,40,40,make decisions or
detailed_ways_to_use_a_brick,high_temperature,24865,26.125,5.5596200409740195,40,40,"and related, una vera, com o"
detailed_ways_to_use_a_brick,high_temperature,53172,26.125,5.4872010169119925,40,40,managing administrative tasks
detailed_ways_to_use_a_brick,high_temperature,51868,25.875,9.618179401529167,40,40,pinecone
detailed_ways_to_use_a_brick,high_temperature,50648,25.85,8.08872672303867,40,40,school Tuesday
detailed_ways_to_use_a_brick,high_temperature,145,25.825,4.994434402412353,40,40,X or Y conjunction
detailed_ways_to_use_a_brick,high_temperature,8928,25.75,3.8713692668098654,40,40,adventures and survival scenarios
detailed_ways_to_use_a_brick,prompting,23007,269.35,1.891428031933773,40,40,a pathway or BBQ
detailed_ways_to_use_a_brick,prompting,25058,191.35,7.786366289868615,40,40,"researching Amazon, deploying AWS"
detailed_ways_to_use_a_brick,prompting,62454,180.675,1.5229494410515165,40,40,"kidney stones, rock"
detailed_ways_to_use_a_brick,prompting,20210,176.35,6.170696881228493,40,40,stone and earth construction
detailed_ways_to_use_a_brick,prompting,59162,168.15,5.720795399243087,40,40,bricks and building
detailed_ways_to_use_a_brick,prompting,16770,140.75,3.526683994916471,40,40,"create, support, or delay"
detailed_ways_to_use_a_brick,prompting,45632,136.625,6.044367212537576,40,40,favorite type of lamp
detailed_ways_to_use_a_brick,prompting,26627,130.425,6.866176155619386,40,40,center of gravity
detailed_ways_to_use_a_brick,prompting,6181,121.45,1.5803480629277498,40,40,"improvise, make, create"
detailed_ways_to_use_a_brick,prompting,35034,116.95,4.44381592778093,40,40,best deals and different models
detailed_ways_to_use_a_brick,prompting,46665,110.3,7.652450587883563,40,40,outdoor spaces and items
detailed_ways_to_use_a_brick,prompting,34519,109.65,5.579202451963783,40,40,"to use, enjoy, charge"
detailed_ways_to_use_a_brick,prompting,5769,100.3,1.8734993995195777,40,40,place flat stable stack
detailed_ways_to_use_a_brick,prompting,16583,99.05,4.924175057814201,40,40,"learning and improvement, fabrics"
detailed_ways_to_use_a_brick,prompting,33057,97.0,4.560701700396472,40,40,stable surface
detailed_ways_to_use_a_brick,prompting,1752,96.275,12.405618686708014,40,40,decision and action
detailed_ways_to_use_a_brick,prompting,14892,95.675,1.4558073361547665,40,40,hammer and context
detailed_ways_to_use_a_brick,prompting,34834,94.925,3.9267512016932637,40,40,for purpose or target
detailed_ways_to_use_a_brick,prompting,53105,91.425,2.3440083190979117,40,40,landscaping and gardening
detailed_ways_to_use_a_brick,prompting,3788,90.425,2.528710145509122,40,40,as a reference or second
detailed_ways_to_use_a_brick,prompting,6239,90.025,1.0121141239993907,40,40,stack them onto each other
detailed_ways_to_use_a_brick,prompting,25483,89.625,6.019499563917253,40,40,purposes like landscaping or storage
detailed_ways_to_use_a_brick,prompting,57701,84.9,5.607138307550358,40,40,"skills, experience, parenting"
detailed_ways_to_use_a_brick,prompting,56517,84.825,2.2570722186052605,40,40,digital transformation and inventors
detailed_ways_to_use_a_brick,prompting,52498,83.35,3.3507461855534317,40,40,rich and heavy description
detailed_ways_to_use_a_brick,prompting,37453,79.45,1.974208702239742,40,40,manufacture and construction
detailed_ways_to_use_a_brick,prompting,11847,76.05,3.6670833096618107,40,40,repurposing old items
detailed_ways_to_use_a_brick,prompting,37770,75.525,7.200651012234857,40,40,device or equipment type
detailed_ways_to_use_a_brick,prompting,54479,75.45,2.747271373563171,40,40,protection and blocking
detailed_ways_to_use_a_brick,prompting,54600,74.8,4.838388161361163,40,40,aesthetically pleasing and good-looking
detailed_ways_to_use_a_brick,prompting,59992,73.325,8.283681246885362,40,40,starts clauses or lists
detailed_ways_to_use_a_brick,prompting,6298,72.625,1.8799933510521205,40,40,"set clear, assign them, identify the"
detailed_ways_to_use_a_brick,prompting,634,72.525,4.5331418464459725,40,40,specific tools
detailed_ways_to_use_a_brick,prompting,7788,71.25,3.9354161152285005,40,40,purpose and usage
detailed_ways_to_use_a_brick,prompting,17499,70.95,9.573270078713962,40,40,be happy
detailed_ways_to_use_a_brick,prompting,15109,70.625,6.089694163092295,40,40,'re together
detailed_ways_to_use_a_brick,prompting,51381,70.55,2.0118399538732157,40,40,"tramples, crushes, humiliates"
detailed_ways_to_use_a_brick,prompting,4544,70.4,3.299999999999912,40,40,adjustable legs for storage
detailed_ways_to_use_a_brick,prompting,22170,69.475,7.141384669656182,40,40,common uses and applications
detailed_ways_to_use_a_brick,prompting,30705,65.9,0.6244997998393738,40,40,discussion of drawbacks and considerations
detailed_ways_to_use_a_brick,prompting,21233,64.625,2.1873214212822454,40,40,"provide power, shade, oxygen, volume, input, support"
detailed_ways_to_use_a_brick,prompting,52086,62.4,3.7000000000000073,40,40,"how obscure, a type, different things"
detailed_ways_to_use_a_brick,prompting,44930,62.125,1.7633419974582356,40,40,listing examples or purposes
detailed_ways_to_use_a_brick,prompting,61134,61.85,10.501309442160045,40,40,ensure that quality
detailed_ways_to_use_a_brick,prompting,58184,61.725,1.5650479225890004,40,40,versatile ingredient preparation
detailed_ways_to_use_a_brick,prompting,64503,61.525,2.4081891537003597,40,40,quality illustration
detailed_ways_to_use_a_brick,prompting,29215,60.7,4.063249930781979,40,40,Americans sell digital products
detailed_ways_to_use_a_brick,prompting,54084,60.175,2.6352182072837986,40,40,helpful and respectful responses
detailed_ways_to_use_a_brick,prompting,20333,59.975,2.573786121650335,40,40,adding value
detailed_ways_to_use_a_brick,prompting,5824,59.95,4.711422290561451,40,40,fix arm insert in/on/together
detailed_ways_to_use_a_brick,prompting,17735,59.25,3.838945167620942,40,40,holding and restraining
detailed_ways_to_use_a_brick,prompting,51069,58.625,6.510328332734079,40,40,practical leather armor
detailed_ways_to_use_a_brick,prompting,38481,58.325,1.42104714911202,40,40,"metal art, improved insulation, sentence structure, plates, up/down, substance abuse"
detailed_ways_to_use_a_brick,prompting,58625,57.5,3.122498999199199,40,40,holding or storing items
detailed_ways_to_use_a_brick,prompting,61325,55.075,0.4683748498795303,40,40,building structures and infrastructure
detailed_ways_to_use_a_brick,prompting,48086,54.1,2.939387691339792,40,40,horizontal or level
detailed_ways_to_use_a_brick,prompting,48498,52.55,6.3833768492859955,40,40,dirt construction ease
detailed_ways_to_use_a_brick,prompting,18816,52.525,2.1446153501269722,40,40,building construction materials
detailed_ways_to_use_a_brick,prompting,1255,50.7,1.4696938456698574,40,40,outdoor watering
detailed_ways_to_use_a_brick,prompting,35057,50.1,1.410673597966511,40,40,easy DIY projects
detailed_ways_to_use_a_brick,prompting,23693,49.925,3.036342371999595,40,40,places or things
detailed_ways_to_use_a_brick,prompting,26920,49.875,2.1930287275819755,40,40,listing attributes and qualities
detailed_ways_to_use_a_brick,prompting,58984,49.775,2.962157153157132,40,40,"a lot of functionality, finishing stroke, sophisticated flavor"
detailed_ways_to_use_a_brick,prompting,16730,49.625,1.9194725838104116,40,40,support structural components
detailed_ways_to_use_a_brick,prompting,38885,49.2,3.2649655434628793,40,40,objects and weapons
detailed_ways_to_use_a_brick,prompting,2815,48.9,2.497999199359316,40,40,"used conceptually, like in examples"
detailed_ways_to_use_a_brick,prompting,24366,48.425,8.135992563910103,40,40,acidic soil and containers
detailed_ways_to_use_a_brick,prompting,61095,48.25,3.686122624113323,40,40,ceramic objects
detailed_ways_to_use_a_brick,prompting,31484,48.125,3.8287563254926766,40,40,to contain
detailed_ways_to_use_a_brick,prompting,48239,48.1,0.48989794855641283,40,40,"JavaScript, VB.NET, HTML, CSS"
detailed_ways_to_use_a_brick,prompting,15715,48.025,1.6805876948258742,40,40,but followed by descriptions of state or action
detailed_ways_to_use_a_brick,prompting,60627,47.95,1.5803480629277498,40,40,"to specialized, to gain, and its"
detailed_ways_to_use_a_brick,prompting,2294,47.25,3.6793341788970335,40,40,make life easier
detailed_ways_to_use_a_brick,prompting,61654,46.625,2.1294071945027757,40,40,use and employment
detailed_ways_to_use_a_brick,prompting,44653,46.425,6.024481305473522,40,40,"disrupt the, for its, is thrown"
detailed_ways_to_use_a_brick,prompting,51884,46.05,1.5803480629278936,40,40,from virtual to detect providing support
detailed_ways_to_use_a_brick,prompting,17837,45.75,1.5612494995995996,40,40,"activities, decisions, sales"
detailed_ways_to_use_a_brick,prompting,20060,45.275,3.2092639343002087,40,40,cutting metal sheets and pipes
detailed_ways_to_use_a_brick,prompting,11791,44.3,3.53694783676551,40,40,providing premium
detailed_ways_to_use_a_brick,prompting,4047,44.3,4.214261501141121,40,40,pursuing currently
detailed_ways_to_use_a_brick,prompting,48509,44.25,3.6793341788970335,40,40,home repair and gardening
detailed_ways_to_use_a_brick,prompting,32453,43.7,1.46969384566978,40,40,actions after 'to'
detailed_ways_to_use_a_brick,prompting,4740,43.6,6.167657578043706,40,40,constructive conversations vs toxic masculinity
detailed_ways_to_use_a_brick,prompting,36184,43.275,4.07423305666235,40,40,new words and concepts
detailed_ways_to_use_a_brick,prompting,42148,42.8,3.026549190084362,40,40,create engaging or build a
detailed_ways_to_use_a_brick,prompting,60041,42.75,1.7284386017443474,40,40,"surreal, curious, gentle descriptions"
detailed_ways_to_use_a_brick,prompting,50648,42.7,4.232020793899748,40,40,school Tuesday
detailed_ways_to_use_a_brick,prompting,23170,42.7,3.2496153618543406,40,40,red lipstick and curls
detailed_ways_to_use_a_brick,prompting,2063,42.4,1.7435595774162589,40,40,verbs following common pronouns/prepositions
detailed_ways_to_use_a_brick,prompting,38433,42.325,3.744245584894189,40,40,state or position
detailed_ways_to_use_a_brick,prompting,56711,42.3,3.1240998703626968,40,40,by walls or fences
detailed_ways_to_use_a_brick,prompting,22878,42.1,2.699999999999993,40,40,simple and contented life
detailed_ways_to_use_a_brick,prompting,22803,42.0,4.410215414239994,40,40,listing features or components
detailed_ways_to_use_a_brick,prompting,51364,41.35,3.236896661927862,40,40,"for bright, their deep"
detailed_ways_to_use_a_brick,prompting,21512,40.8,2.19317121994617,40,40,abstract qualities and states
detailed_ways_to_use_a_brick,prompting,40737,40.75,3.739986630992142,40,40,landing outcomes
detailed_ways_to_use_a_brick,prompting,11944,40.175,5.152123348678695,40,40,"blog about, mug with, role of"
detailed_ways_to_use_a_brick,prompting,37544,39.9,0.43588989435412995,40,40,turkish characters and phrases
detailed_ways_to_use_a_brick,prompting,60774,39.875,5.235396355578053,40,40,he was / always there / been used
detailed_ways_to_use_a_brick,prompting,16842,39.875,2.8476964374736293,40,40,code easier to read
detailed_ways_to_use_a_brick,prompting,15356,39.65,1.768473918382755,40,40,vaccine manufacturing in spanish
detailed_ways_to_use_a_brick,prompting,51295,39.625,1.8122844699439309,40,40,stating conditions under load
detailed_ways_to_use_a_brick,prompting,63388,39.475,2.7109730725331413,40,40,sp Head
detailed_ways_to_use_a_brick,prompting,16987,39.05,2.290742237791149,40,40,their role
detailed_ways_to_use_a_brick,prompting,26538,39.025,4.321385773105666,40,40,positive quality or necessary addition
detailed_ways_to_use_a_brick,prompting,44897,39.025,4.138160823361037,40,40,table with cup or books
detailed_ways_to_use_a_brick,prompting,23653,38.95,0.4974937185530266,40,40,strive for greatness; established in
detailed_ways_to_use_a_brick,prompting,23188,38.875,0.9536115561380087,40,40,"not to say, as a, enters"
detailed_ways_to_use_a_brick,prompting,24454,38.875,2.193028727582027,40,40,ingredient due to
detailed_ways_to_use_a_brick,prompting,52181,38.875,4.9355217555999085,40,40,specific design objectives
detailed_ways_to_use_a_brick,prompting,42780,38.8,1.7916472867169653,40,40,can make wonderful
detailed_ways_to_use_a_brick,prompting,32912,38.4,6.999285677838847,40,40,Indian cities and names
detailed_ways_to_use_a_brick,prompting,2093,38.325,3.1095618662441367,40,40,GPS signals
detailed_ways_to_use_a_brick,prompting,7538,38.05,4.3528726147224,40,40,"Rectangle, machine, 5"
detailed_ways_to_use_a_brick,prompting,990,38.025,4.634045209101871,40,40,dirt roads and paths
detailed_ways_to_use_a_brick,prompting,160,37.875,1.3451301052314775,40,40,such as bypass
detailed_ways_to_use_a_brick,prompting,19954,37.875,5.436853409831834,40,40,"cause harm, make choices, would dare"
detailed_ways_to_use_a_brick,prompting,18697,37.475,2.9153687588365,40,40,otherwise / in absence of
detailed_ways_to_use_a_brick,prompting,11167,37.225,3.876128867826731,40,40,falling or slipping out
detailed_ways_to_use_a_brick,prompting,56349,37.025,4.263141447336727,40,40,sale generating
detailed_ways_to_use_a_brick,prompting,46241,36.975,0.5695392874944544,40,40,"EVCS, IT, armrests, doors"
detailed_ways_to_use_a_brick,prompting,4147,36.95,4.711422290561499,40,40,by the wind
detailed_ways_to_use_a_brick,prompting,54241,36.925,4.697805338666159,40,40,common phrase continuations
detailed_ways_to_use_a_brick,prompting,51563,36.875,0.6398241946034509,40,40,bromo compounds
detailed_ways_to_use_a_brick,prompting,18830,36.5,5.585696017507581,40,40,"be taken, people, institution"
detailed_ways_to_use_a_brick,prompting,11912,36.375,2.9041995454858203,40,40,punctuation followed by introductory phrases
detailed_ways_to_use_a_brick,prompting,11424,36.275,1.717374449559602,40,40,"packet sent, compression of, sensor behavior"
