task,condition,feature_index,mean_activation,std_activation,nonzero_count,n_response_units,feature_label
improve_the_stapler_with_many_specific_enhancements,high_steering,59854,23.8,3.1400636936215003,40,40,verb followed by preposition or determiner
improve_the_stapler_with_many_specific_enhancements,high_steering,11924,23.7,3.458323293158122,40,40,special white mug
improve_the_stapler_with_many_specific_enhancements,high_steering,24370,23.425,2.200994093585899,40,40,"writing durations, Reading comfort, keeps drinks"
improve_the_stapler_with_many_specific_enhancements,high_steering,62906,23.275,2.3020371413163723,40,40,creates GUI
improve_the_stapler_with_many_specific_enhancements,high_steering,12962,22.775,2.2637082409180076,40,40,features options or adding requirements
improve_the_stapler_with_many_specific_enhancements,high_steering,13648,22.425,1.2626856299174445,40,40,mouse on flat surface
improve_the_stapler_with_many_specific_enhancements,high_steering,40184,22.4,1.319090595827317,40,40,firearms and ammunition
improve_the_stapler_with_many_specific_enhancements,high_steering,27955,22.3,0.9000000000000012,40,40,developing a platform or system
improve_the_stapler_with_many_specific_enhancements,high_steering,48073,22.0,2.8372521918222233,40,40,following verbs for actions
improve_the_stapler_with_many_specific_enhancements,high_steering,51085,21.875,1.2686114456365274,40,40,topics such as an introduction
improve_the_stapler_with_many_specific_enhancements,high_steering,63396,21.775,1.6656455205115155,40,40,"discovers she, system that"
improve_the_stapler_with_many_specific_enhancements,high_steering,25498,21.425,1.7159181215897161,40,40,safety feature that
improve_the_stapler_with_many_specific_enhancements,high_steering,11543,21.2,4.249705872175156,40,40,fine adjustment controls
improve_the_stapler_with_many_specific_enhancements,high_steering,61060,21.125,1.73475502593305,40,40,receptor and academy
improve_the_stapler_with_many_specific_enhancements,high_steering,130,21.075,1.8355857375780602,40,40,ordering or recommending actions
improve_the_stapler_with_many_specific_enhancements,high_steering,41859,21.025,0.417582327212317,40,40,"extra, greater, faster, more"
improve_the_stapler_with_many_specific_enhancements,high_steering,5284,21.0,3.1543620591174992,40,40,tool parts
improve_the_stapler_with_many_specific_enhancements,high_steering,57631,20.875,1.122218784373162,40,40,tools and applications
improve_the_stapler_with_many_specific_enhancements,high_steering,52906,20.575,3.4342939594624107,40,40,razors
improve_the_stapler_with_many_specific_enhancements,high_steering,64503,19.975,1.7390730289438414,40,40,quality illustration
improve_the_stapler_with_many_specific_enhancements,high_steering,17375,19.675,1.1266654339243607,40,40,convenience
improve_the_stapler_with_many_specific_enhancements,high_steering,2141,19.575,1.0697546447667452,40,40,lists connected by and
improve_the_stapler_with_many_specific_enhancements,high_steering,752,19.525,0.8362864341839396,40,40,"systems, tools, bots, programs, statements, devices"
improve_the_stapler_with_many_specific_enhancements,high_steering,26671,19.475,1.9619824158233305,40,40,names of media and companies
improve_the_stapler_with_many_specific_enhancements,high_steering,54683,19.45,1.430908802125443,40,40,punctuation or preposition follows
improve_the_stapler_with_many_specific_enhancements,high_steering,52582,19.425,0.7709571972554357,40,40,durable materials
improve_the_stapler_with_many_specific_enhancements,high_steering,28714,19.25,0.9682458365518543,40,40,lists of software or technologies
improve_the_stapler_with_many_specific_enhancements,high_steering,47831,19.225,1.4051245496396225,40,40,very and its follow-ups
improve_the_stapler_with_many_specific_enhancements,high_steering,63458,19.175,3.1135791301972686,40,40,"durability, lasting, withstand"
improve_the_stapler_with_many_specific_enhancements,high_steering,28717,19.15,2.4140215409146712,40,40,free or without
improve_the_stapler_with_many_specific_enhancements,high_steering,20455,19.0,2.509980079602229,40,40,conditional or alternative phrasing
improve_the_stapler_with_many_specific_enhancements,high_steering,56517,18.875,0.7806247497997998,40,40,digital transformation and inventors
improve_the_stapler_with_many_specific_enhancements,high_steering,9103,18.775,0.47368238303748,40,40,of limited
improve_the_stapler_with_many_specific_enhancements,high_steering,5605,18.575,1.2823318603232259,40,40,spunbond nonwoven
improve_the_stapler_with_many_specific_enhancements,high_steering,16948,18.525,1.0243900624274205,40,40,concept followed by application
improve_the_stapler_with_many_specific_enhancements,high_steering,5572,18.5,1.5,40,40,can provide permission
improve_the_stapler_with_many_specific_enhancements,high_steering,64815,18.5,1.9364916731037085,40,40,"environment can, structures of, dream may, publicly disclosed, downtown has"
improve_the_stapler_with_many_specific_enhancements,high_steering,7938,18.5,2.5,40,40,"create, equality, remind, look"
improve_the_stapler_with_many_specific_enhancements,high_steering,33163,18.425,2.365243116468148,40,40,not edible
improve_the_stapler_with_many_specific_enhancements,high_steering,39351,18.425,0.6666145812986538,40,40,use for presentation advice
improve_the_stapler_with_many_specific_enhancements,high_steering,16447,18.0,1.378404875209014,40,40,describing or defining concepts
improve_the_stapler_with_many_specific_enhancements,high_steering,4978,17.9,2.6438608132804586,40,40,loose or damaged parts
improve_the_stapler_with_many_specific_enhancements,high_steering,64645,17.875,0.7137051211809939,40,40,a followed by swimming
improve_the_stapler_with_many_specific_enhancements,high_steering,7883,17.7,1.1874342087038023,40,40,"packaging, spoons, materials, design"
improve_the_stapler_with_many_specific_enhancements,high_steering,14112,17.65,4.23998820753078,40,40,"green alternatives, advanced technologies"
improve_the_stapler_with_many_specific_enhancements,high_steering,52415,17.625,0.4841229182759271,40,40,structured data separators
improve_the_stapler_with_many_specific_enhancements,high_steering,53451,17.6,2.5278449319528935,40,40,determiner followed by noun/adjective
improve_the_stapler_with_many_specific_enhancements,high_steering,53871,17.5,0.9219544457293011,40,40,"introductions, definitions, and summaries"
improve_the_stapler_with_many_specific_enhancements,high_steering,44856,17.45,1.5157506391224163,40,40,preceding a verb or description
improve_the_stapler_with_many_specific_enhancements,high_steering,34658,17.425,1.855902745296741,40,40,requests and announcements
improve_the_stapler_with_many_specific_enhancements,high_steering,24326,17.375,1.1333026956643186,40,40,"efficient, fast, or easy methods"
improve_the_stapler_with_many_specific_enhancements,high_steering,58000,17.25,0.9682458365518543,40,40,grip and traction
improve_the_stapler_with_many_specific_enhancements,high_steering,21938,17.25,1.5612494995995996,40,40,readability and correctness
improve_the_stapler_with_many_specific_enhancements,high_steering,39968,17.05,0.94736476607481,40,40,"Delivery, coin, Poland, drugs"
improve_the_stapler_with_many_specific_enhancements,high_steering,27045,17.025,1.5888281845435712,40,40,"steps, concepts, ways"
improve_the_stapler_with_many_specific_enhancements,high_steering,52181,17.025,1.5570404619020013,40,40,specific design objectives
improve_the_stapler_with_many_specific_enhancements,high_steering,62550,16.9,0.994987437106653,40,40,design and features
improve_the_stapler_with_many_specific_enhancements,high_steering,42982,16.9,1.445683229480107,40,40,famous or popular things
improve_the_stapler_with_many_specific_enhancements,high_steering,2093,16.725,2.889528508251814,40,40,GPS signals
improve_the_stapler_with_many_specific_enhancements,high_steering,20925,16.7,3.7296112397943064,40,40,create sketches
improve_the_stapler_with_many_specific_enhancements,high_steering,34834,16.5,4.5110974274559865,40,40,for purpose or target
improve_the_stapler_with_many_specific_enhancements,high_steering,21288,16.45,0.8930285549745952,40,40,"figure, B, fit"
improve_the_stapler_with_many_specific_enhancements,high_steering,1922,16.425,0.7031180555212148,40,40,installations like device or other
improve_the_stapler_with_many_specific_enhancements,high_steering,28591,16.4,0.7348469228349673,40,40,examples followed by explanations
improve_the_stapler_with_many_specific_enhancements,high_steering,27131,16.375,2.2100622163188026,40,40,"HTTP, Czech, perfectionism"
improve_the_stapler_with_many_specific_enhancements,high_steering,52535,16.175,1.547376812544368,40,40,improvements and features
improve_the_stapler_with_many_specific_enhancements,high_steering,48693,16.075,1.2326293035621152,40,40,reliable software and systems
improve_the_stapler_with_many_specific_enhancements,high_steering,45077,16.075,0.2633913438213875,40,40,"create, edit, share, manage, documentation, purpose"
improve_the_stapler_with_many_specific_enhancements,high_steering,11011,16.075,0.9845684333757677,40,40,"your model, query SQL, failure, music"
improve_the_stapler_with_many_specific_enhancements,high_steering,30462,15.975,1.2547410091329505,40,40,"politics, furniture, disability, summer"
improve_the_stapler_with_many_specific_enhancements,high_steering,36228,15.9,1.4282856857085673,40,40,buying helpful aspects continuous types difference steps techniques repetitive improved special
improve_the_stapler_with_many_specific_enhancements,high_steering,54216,15.9,0.624499799839829,40,40,built-in
improve_the_stapler_with_many_specific_enhancements,high_steering,59731,15.8,1.1661903789690538,40,40,verbs followed by quantifiers or specifics
improve_the_stapler_with_many_specific_enhancements,high_steering,40352,15.7,1.9131126469709057,40,40,"listing concepts, student outcomes"
improve_the_stapler_with_many_specific_enhancements,high_steering,27874,15.65,2.1160103969498807,40,40,linking contrasting states
improve_the_stapler_with_many_specific_enhancements,high_steering,42707,15.625,2.7448816003609355,40,40,article followed by concept
improve_the_stapler_with_many_specific_enhancements,high_steering,63823,15.525,0.8362864341838716,40,40,list items and concepts
improve_the_stapler_with_many_specific_enhancements,high_steering,6459,15.475,1.8839785030620775,40,40,list item separators
improve_the_stapler_with_many_specific_enhancements,high_steering,43856,15.35,2.382750511488773,40,40,making specific predictions
improve_the_stapler_with_many_specific_enhancements,high_steering,53087,15.3,0.599999999999964,40,40,made of materials
improve_the_stapler_with_many_specific_enhancements,high_steering,42965,15.275,0.7066647012551188,40,40,list items
improve_the_stapler_with_many_specific_enhancements,high_steering,10129,15.225,0.4175823272122489,40,40,list items in quotes or brackets
improve_the_stapler_with_many_specific_enhancements,high_steering,43178,15.2,1.5684387141358147,40,40,ad campaign marketing
improve_the_stapler_with_many_specific_enhancements,high_steering,63044,15.2,7.665507158694721,40,40,dirt and things to clean
improve_the_stapler_with_many_specific_enhancements,high_steering,17704,15.2,1.122497216032191,40,40,specific lists or enumerations
improve_the_stapler_with_many_specific_enhancements,high_steering,48239,15.15,0.6144102863722235,40,40,"JavaScript, VB.NET, HTML, CSS"
improve_the_stapler_with_many_specific_enhancements,high_steering,10811,15.125,2.3258063117981282,40,40,shall be able to detect/verify
improve_the_stapler_with_many_specific_enhancements,high_steering,44412,15.075,1.472879832165554,40,40,potential growth self constructor memory
improve_the_stapler_with_many_specific_enhancements,high_steering,50846,15.05,1.3407087677791867,40,40,"amenities, features, components"
improve_the_stapler_with_many_specific_enhancements,high_steering,32804,15.025,2.1152718501412484,40,40,"stable diffusion, language model, running"
improve_the_stapler_with_many_specific_enhancements,high_steering,52735,14.925,1.6184483309639486,40,40,make things easier
improve_the_stapler_with_many_specific_enhancements,high_steering,45839,14.85,0.4213074886588287,40,40,"json, react, code syntax"
improve_the_stapler_with_many_specific_enhancements,high_steering,13904,14.825,1.5951097140949277,40,40,stock name or technical term followed by descriptor
improve_the_stapler_with_many_specific_enhancements,high_steering,56198,14.625,1.7130017513125866,40,40,carefully remove or knife off
improve_the_stapler_with_many_specific_enhancements,high_steering,27358,14.625,3.2302283201037025,40,40,creating intuitive user experience
improve_the_stapler_with_many_specific_enhancements,high_steering,5941,14.6,0.8000000000000093,40,40,structural delimiters often preceding content
improve_the_stapler_with_many_specific_enhancements,high_steering,62494,14.4,1.3564659966250443,40,40,Smooth Writing Performance
improve_the_stapler_with_many_specific_enhancements,high_steering,55398,14.35,1.1736694594305614,40,40,"names, addresses, phone numbers, motivation, spiritual, analytics toolkit, caring"
improve_the_stapler_with_many_specific_enhancements,high_steering,50650,14.3,1.7635192088548355,40,40,process :
improve_the_stapler_with_many_specific_enhancements,high_steering,60029,14.3,1.6763054614240216,40,40,"hunt, invasion, abuse, hunger, mountain, store"
improve_the_stapler_with_many_specific_enhancements,high_steering,44848,14.15,0.5267826876426401,40,40,"done through, such as, emphasizes, including"
improve_the_stapler_with_many_specific_enhancements,high_steering,33191,14.15,1.7825543469975913,40,40,proper caution / make sure
improve_the_stapler_with_many_specific_enhancements,high_steering,23142,14.125,1.2686114456365274,40,40,"financial, service, sales, marketing, statistical, economic, culinary"
improve_the_stapler_with_many_specific_enhancements,high_steering,61591,14.1,1.4798648586948735,40,40,rust-resistant primer
improve_the_stapler_with_many_specific_enhancements,high_steering,29227,14.05,3.6874788134984544,40,40,custom data or simulations
improve_the_stapler_with_many_specific_enhancements,high_steering,42228,14.0,0.4472135954999452,40,40,and context prediction
improve_the_stapler_with_many_specific_enhancements,high_steering,62427,14.0,3.853569773599538,40,40,numbers and codes
improve_the_stapler_with_many_specific_enhancements,high_steering,29047,13.9,1.655294535724679,40,40,harvest this year
improve_the_stapler_with_many_specific_enhancements,high_steering,33286,13.875,2.7128168017763383,40,40,their contributions
improve_the_stapler_with_many_specific_enhancements,high_steering,44482,13.825,0.3799671038392995,40,40,lists after specific words
improve_the_stapler_with_many_specific_enhancements,high_steering,25460,13.8,0.6782329983125117,40,40,finish inside
improve_the_stapler_with_many_specific_enhancements,high_steering,10984,13.675,0.6851094803022253,40,40,prevent breakdown
improve_the_stapler_with_many_specific_enhancements,high_steering,15738,13.6,0.8000000000000093,40,40,list items: descriptive phrases
improve_the_stapler_with_many_specific_enhancements,high_steering,26236,13.575,2.011063151668789,40,40,"survival knives, lamps, carry"
improve_the_stapler_with_many_specific_enhancements,high_steering,63253,13.55,1.3407087677791867,40,40,product attributes and evaluations
improve_the_stapler_with_many_specific_enhancements,high_steering,4914,13.55,1.047616341987833,40,40,greenhouse gases
improve_the_stapler_with_many_specific_enhancements,high_steering,40547,13.35,1.194780314534856,40,40,describing characteristics or attributes
improve_the_stapler_with_many_specific_enhancements,high_steering,4922,13.325,0.6475916923494327,40,40,programming libraries and modules
improve_the_stapler_with_many_specific_enhancements,high_steering,9829,13.275,1.6731332881752121,40,40,your study or possible explanations
improve_the_stapler_with_many_specific_enhancements,high_steering,40171,13.175,2.3862889598705306,40,40,"towering buildings, my trusty, some pain"
improve_the_stapler_with_many_specific_enhancements,high_steering,43327,13.05,1.395528573695283,40,40,common phrases start
improve_the_stapler_with_many_specific_enhancements,high_steering,154,12.925,1.2527469816367467,40,40,skills and traits
improve_the_stapler_with_many_specific_enhancements,high_steering,22366,12.925,1.232629303562092,40,40,involve fewer
improve_the_stapler_with_many_specific_enhancements,high_steering,8030,12.9,0.3000000000000057,40,40,event details
improve_the_stapler_with_many_specific_enhancements,high_steering,24973,12.9,1.199999999999999,40,40,"influence, supportive, disposition"
improve_the_stapler_with_many_specific_enhancements,high_steering,21025,12.875,1.099715872396136,40,40,"your taxes, your analysis"
improve_the_stapler_with_many_specific_enhancements,high_steering,22770,12.875,0.871421252896672,40,40,"number, software, question, personal, built, innovative, stereotypes, concept, anime, translation, problem"
improve_the_stapler_with_many_specific_enhancements,high_steering,48559,12.775,2.534635082215978,40,40,a bit cluttered
improve_the_stapler_with_many_specific_enhancements,high_steering,64913,12.775,1.313154598666893,40,40,design and considerations
